(syll)	B_PS	B_OG	B_LC	B_DT	B_TI	I_PS	I_OG	I_LC	I_DT	I_TI	O	I
船	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
和	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
준	2.44260073774e-36	6.0546018954e-39	6.0546018954e-39	6.0546018954e-39	6.0546018954e-39	6.0546018954e-39	6.0546018954e-39	6.0546018954e-39	6.0546018954e-39	6.0546018954e-39	1.0	1.21609929925e-37
占	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
夫	0.082864798426	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.612292644196	0.0304842557378
祀	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
-	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	5.9000905416e-29	1.0	1.18506486423e-27
숱	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
랴	0.176093714176	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648
脫	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
바	1.84558491118e-121	1.06112315375e-139	3.80403402519e-130	3.90365392814e-140	3.90365392814e-140	3.90365392814e-140	3.90365392814e-140	3.90365392814e-140	3.90365392814e-140	3.90365392814e-140	1.0	5.79353611519e-138
뿌	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	0.999990853268	8.31521113333e-07
菩	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
穡	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
캉	0.612292644196	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.082864798426
씽	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
닦	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	0.999816315038	1.6698632939e-05
폐	3.13913279205e-17	3.13913279205e-17	3.13913279205e-17	8.53304762574e-17	3.13913279205e-17	3.13913279205e-17	3.13913279205e-17	3.13913279205e-17	3.13913279205e-17	3.13913279205e-17	1.0	3.13913279205e-17
맷	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
派	0.0497330876723	0.135188548493	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.367480574784	0.0497330876723
택	2.11513103759e-19	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	1.0	5.24288566336e-22
흡	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	0.999816315038	1.6698632939e-05
눌	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
文	0.0445654847853	0.00603128250599	0.00603128250599	0.00603128250599	0.00603128250599	0.00603128250599	0.00603128250599	0.00603128250599	0.00603128250599	0.00603128250599	0.895121690155	0.00603128250599
沃	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
뭐	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	3.05901291167e-07	0.999996635086	3.05901291167e-07
콜	0.725391914742	0.000661471805012	0.0017980667876	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.266856772225	0.000661471805012
멈	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	0.999816315038	1.6698632939e-05
入	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
낭	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	0.999500850048	4.53772683897e-05
족	2.44260073774e-36	1.80485138785e-35	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	2.44260073774e-36	1.0	2.44260073774e-36
!	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.973457442695	0.00241295975497
랑	7.98490424569e-30	2.93748211171e-30	8.53304762574e-17	2.93748211171e-30	2.93748211171e-30	2.93748211171e-30	2.93748211171e-30	2.93748211171e-30	2.93748211171e-30	2.93748211171e-30	1.0	5.9000905416e-29
완	6.47023492565e-26	2.38026640869e-26	2.38026640869e-26	2.38026640869e-26	2.38026640869e-26	2.38026640869e-26	2.38026640869e-26	2.38026640869e-26	2.38026640869e-26	2.38026640869e-26	1.0	2.38026640869e-26
깝	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	0.999999991659	7.58256036467e-10
C	1.1548224173e-17	1.0	1.1548224173e-17	8.53304762574e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.71390843154e-15	2.31952283024e-16
텃	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
늬	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
욱	1.1548224173e-17	5.74952226429e-19	5.74952226429e-19	5.74952226429e-19	5.74952226429e-19	5.74952226429e-19	5.74952226429e-19	5.74952226429e-19	5.74952226429e-19	5.74952226429e-19	1.0	5.74952226429e-19
末	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
냥	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	2.06115357571e-09	0.999999977327	2.06115357571e-09
塞	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
內	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
칵	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
맑	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
췌	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
옐	0.999999999759	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.38879438616e-11	1.02618796292e-10
늙	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	5.60279609223e-09	0.999999938369	5.60279609223e-09
쑥	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.996323477787	0.000334229292099
禮	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
갸	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
등	9.78477197345e-186	4.87155111206e-187	4.87155111206e-187	6.59292749553e-188	6.59292749553e-188	6.59292749553e-188	6.59292749553e-188	6.59292749553e-188	6.59292749553e-188	6.59292749553e-188	1.0	6.59292749553e-188
갯	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
빌	2.7894680919e-10	5.10908902629e-12	1.38879438601e-11	5.10908902629e-12	5.10908902629e-12	5.10908902629e-12	5.10908902629e-12	5.10908902629e-12	5.10908902629e-12	5.10908902629e-12	0.999999999652	1.38879438601e-11
他	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
았	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
쩐	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
닳	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
祝	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
찌	5.10908902773e-12	1.38879438641e-11	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	5.10908902773e-12	0.999999999935	5.10908902773e-12
간	5.56334736984e-161	5.56334736984e-161	1.11742819013e-159	2.04664112146e-161	1.51227460608e-160	1.01896261439e-162	1.01896261439e-162	1.01896261439e-162	1.01896261439e-162	1.01896261439e-162	1.0	1.16366283557e-136
펜	1.12535099456e-07	1.12535099456e-07	1.12535099456e-07	4.13993494999e-08	4.13993494999e-08	4.13993494999e-08	4.13993494999e-08	4.13993494999e-08	4.13993494999e-08	4.13993494999e-08	0.9999993312	4.13993494999e-08
촉	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	0.999999999999	9.35762296883e-14
水	0.0497330876723	0.0497330876723	0.135188548493	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.367480574784	0.0497330876723
중	1.41512955891e-173	4.21844176133e-170	9.67619067134e-143	3.11703028245e-169	3.50775547441e-176	4.74723080654e-177	4.74723080654e-177	4.74723080654e-177	4.74723080654e-177	4.74723080654e-177	1.0	5.70904010586e-171
몽	0.0859034960854	0.23350991241	0.0116257739737	0.00427688323264	0.00427688323264	0.00427688323264	0.00427688323264	0.00427688323264	0.00427688323264	0.00427688323264	0.63474575167	0.00427688323264
業	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
溥	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
알	3.25748853221e-70	7.36299712225e-76	9.9647330101e-77	3.66582041118e-77	3.66582041118e-77	3.66582041118e-77	3.66582041118e-77	3.66582041118e-77	3.66582041118e-77	3.66582041118e-77	1.0	3.66582041118e-77
平	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
캐	4.53484005821e-05	1.66827442642e-05	0.000910846974299	1.66827442642e-05	1.66827442642e-05	1.66827442642e-05	1.66827442642e-05	1.66827442642e-05	1.66827442642e-05	1.66827442642e-05	0.99886499427	4.53484005821e-05
친	1.52299795128e-08	3.5326285184e-24	7.09547405422e-23	3.5326285184e-24	3.5326285184e-24	3.5326285184e-24	3.5326285184e-24	3.5326285184e-24	3.5326285184e-24	3.5326285184e-24	0.99999998477	2.61027902991e-23
랄	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
혐	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	1.12535035414e-07	0.999998762115	1.12535035414e-07
仰	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
巨	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
튀	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
吟	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
돌	1.5573703743e-94	5.22439558379e-98	5.22439558379e-98	5.22439558379e-98	5.22439558379e-98	5.22439558379e-98	5.22439558379e-98	5.22439558379e-98	5.22439558379e-98	5.22439558379e-98	1.0	5.22439558379e-98
線	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
고	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
徐	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
깐	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.998644332484	0.000123242501424
튼	0.999999168315	5.10908477891e-12	1.38879323146e-11	5.10908477891e-12	5.10908477891e-12	5.10908477891e-12	5.10908477891e-12	5.10908477891e-12	5.10908477891e-12	5.10908477891e-12	8.31528027533e-07	1.0261871097e-10
侍	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
輪	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
찜	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
哲	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
룸	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
초	4.90609473065e-35	7.47197233734e-43	1.50078576271e-41	3.01440878507e-40	2.03109266273e-42	7.47197233734e-43	7.47197233734e-43	7.47197233734e-43	7.47197233734e-43	7.47197233734e-43	1.0	1.80485138785e-35
殮	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
녘	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
제	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
떤	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	6.47023492565e-26	1.0	6.47023492565e-26
죠	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
숭	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	0.999500850048	4.53772683897e-05
&	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.612292644196	0.082864798426
骨	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
知	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
基	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
닭	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	0.999999999585	3.77513454271e-11
짱	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
프	2.06115361819e-09	1.60381088724e-28	6.91440009268e-13	1.08063927548e-30	1.08063927548e-30	1.08063927548e-30	1.08063927548e-30	1.08063927548e-30	1.08063927548e-30	1.08063927548e-30	0.999999997938	2.17052200683e-29
잎	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.990068914138	0.000902825987459
重	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
징	1.1548224173e-17	1.1548224173e-17	3.13913279205e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.0	1.1548224173e-17
댄	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
교	3.36838535302e-199	2.13132282846e-138	2.48891883363e-198	1.6770203186e-200	1.6770203186e-200	1.6770203186e-200	1.6770203186e-200	1.6770203186e-200	1.6770203186e-200	1.6770203186e-200	1.0	1.83907608874e-197
좁	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.996323477787	0.000334229292099
은	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
희	0.999999999998	1.08063927771e-30	5.38018616001e-32	5.38018616001e-32	5.38018616001e-32	5.38018616001e-32	5.38018616001e-32	5.38018616001e-32	5.38018616001e-32	5.38018616001e-32	1.87952881654e-12	5.38018616001e-32
囚	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
造	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
漢	0.124545458909	0.124545458909	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.338549657769	0.0458177138238
발	2.7390908706e-119	7.44562094005e-119	1.84558491118e-121	1.84558491118e-121	2.49772756692e-122	2.49772756692e-122	2.49772756692e-122	2.49772756692e-122	2.49772756692e-122	2.49772756692e-122	1.0	1.84558491118e-121
먹	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	4.78089288389e-25	1.0	4.78089288389e-25
越	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.176093714176
힐	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
保	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
開	0.072895426155	0.072895426155	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
딴	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
겋	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
휠	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
友	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
허	1.56288218933e-18	5.38018616002e-32	5.38018616002e-32	5.38018616002e-32	5.38018616002e-32	5.38018616002e-32	5.38018616002e-32	5.38018616002e-32	5.38018616002e-32	5.38018616002e-32	1.0	1.46248622725e-31
新	0.000897648168016	0.984390745649	0.000897648168016	0.000897648168016	0.000897648168016	0.000897648168016	0.000897648168016	0.000897648168016	0.000897648168016	0.000897648168016	0.00663277267057	0.000897648168016
않	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.91516959671e-174	1.0	1.91516959671e-174
돈	1.92874984796e-22	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	1.0	2.61027906967e-23
운	5.87928269825e-105	7.95674389195e-106	5.36121186293e-108	1.97227962414e-108	1.97227962414e-108	1.97227962414e-108	1.97227962414e-108	1.97227962414e-108	1.97227962414e-108	1.97227962414e-108	1.0	1.45732847855e-107
<	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	3.77513454271e-11	0.999999999585	3.77513454271e-11
語	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
곤	0.000909929275522	0.000123145536228	0.000123145536228	0.000123145536228	0.000123145536228	0.000123145536228	0.000123145536228	0.000123145536228	0.000123145536228	0.000123145536228	0.997858615362	0.000123145536228
廬	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
십	2.54366564544e-13	6.91440010166e-13	6.91440010166e-13	7.58256042212e-10	1.8795288151e-12	2.54366564544e-13	2.54366564544e-13	2.54366564544e-13	2.54366564544e-13	2.54366564544e-13	0.999999999237	2.54366564544e-13
겔	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295
명	2.30319116191e-168	2.30319116191e-168	5.70904010586e-171	1.70184087019e-167	2.10023848377e-171	2.10023848377e-171	2.10023848377e-171	2.10023848377e-171	2.10023848377e-171	2.10023848377e-171	1.0	2.10023848377e-171
륨	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
넵	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
게	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
통	3.80403402519e-130	8.37894253382e-126	3.80403402519e-130	1.89391702086e-131	1.89391702086e-131	1.89391702086e-131	1.89391702086e-131	1.89391702086e-131	1.89391702086e-131	1.89391702086e-131	1.0	1.89391702086e-131
