츈	-0.0293375 0.0110578 0.0105841 -0.0129009 0.0166392 0.00851658 -0.0177504 0.00680138 -0.0133139 -0.00347623 0.0345179 -0.0321077 0.0204816 -0.0256504 -0.0292643 -0.0171134 0.0164126 -0.00613295 -0.0258275 0.0294308 0.0141249 0.0170228 -0.0346099 0.0236346 -0.0190483 0.00461866 0.0354977 -0.0383048 -0.0375922 0.0327261 0.0376324 0.013905 0.030922 -0.0288 0.0340377 -0.02078 0.0218729 0.0218445 -0.0308378 -0.00753992 -0.0211335 -0.016736 0.0103493 0.0356075 -0.0273758 0.037128 0.0144211 0.0327759 -0.0160267 0.0116206 0.00536299 -0.0173649 0.0338598 0.00617234 0.0210079 0.0206573 0.00254693 -0.0240284 -0.0334197 0.0202891
뿌	-0.0112398 -0.0169605 -0.0225319 0.0239762 -0.0316218 0.035181 -0.026968 0.0307123 -0.0216214 -0.0372601 0.0173155 -0.0304227 -0.02941 0.019317 -0.0167635 -0.0080267 -0.00805663 -0.0266893 0.0294976 0.00855509 -0.000220153 -0.0158546 0.00520594 -0.0201969 0.0355524 -0.0310603 0.034817 -0.009988 0.0100952 -0.0344847 -0.0295994 -0.026715 0.0374831 0.0146779 0.00869477 0.0377312 0.0367406 -0.0329319 -0.0200058 0.0104032 0.00926156 0.0153174 -0.0109868 0.013016 0.0246941 0.0202869 -0.0224187 -0.0287454 -0.0319345 0.0327866 -0.0102597 0.0182512 -0.0143493 -0.0304684 0.038646 0.016245 0.000487965 0.0173858 0.0147206 -0.0354283
밖	-0.0274548 0.0153717 -0.0241808 -0.0210208 0.022525 0.0016967 0.00571956 -0.00113323 0.0302714 -0.0311863 0.0314478 0.0341299 0.0143128 -0.0377286 0.0370362 0.036895 0.00343001 0.0378128 -0.0283947 -0.0198802 -0.00209965 -0.0266676 0.0272921 0.0100586 -0.0365338 -0.0310062 -0.0322974 0.0156038 0.00286631 -0.00679256 0.0165717 -0.0332233 -0.0113031 -0.0376054 0.0119969 0.0310345 0.0089723 0.0328819 -0.0306308 0.00761475 -0.0270805 0.0332754 0.0227864 0.016405 -0.0159163 -0.0366662 -0.0288119 -0.0165772 0.00073145 -0.000964329 0.0294639 0.0131249 0.000582322 0.0214369 0.00257873 0.0362761 -0.0180525 0.0220046 -0.0165325 0.00620709
툭	-0.0282587 -0.000379033 -0.00235026 -0.011521 0.0259051 -0.0353396 -0.019297 0.0338022 -0.0322615 -0.00144345 -0.0188397 -0.0252458 -0.0144002 -0.00441978 -0.022926 0.0194478 -0.0205976 0.013747 0.0192167 0.017359 0.006271 0.0375044 -0.000299413 -0.0300013 -0.0278427 0.0203219 -0.0248072 -0.0301765 -0.0337507 0.031561 0.0162595 -0.00502903 -0.0156183 0.0064327 -0.0125371 0.0093288 -0.0190678 -0.000629533 -0.0327697 -0.0240482 -0.00148539 0.0154154 -0.0302969 -0.0115332 0.0257944 9.80832e-05 0.022464 0.00476299 0.0259422 -0.0373929 -0.0145677 0.00965564 -0.0108453 -0.0306707 0.00220792 -0.0180565 -0.00785781 -0.00844659 -0.0100442 -0.0375173
될	0.00355228 0.0164533 0.0132997 -0.000905484 -0.00605264 -0.0280516 -0.0284163 -0.00648252 0.0185689 -0.0119178 0.0165589 0.0155497 -0.037675 0.0242944 0.0325476 -0.00990586 0.0324618 0.00536345 -0.0311064 -0.0337503 -0.00990047 0.034661 0.031293 0.0324396 -0.0300155 0.0264306 0.0166994 0.0234486 -0.0134382 -0.00651152 0.014739 0.00519308 -0.0260086 0.033715 0.0299789 -0.0312105 -0.026788 -0.038006 0.00219535 -0.0247468 -0.0183508 -0.0157047 -0.0346912 -0.0283579 -0.0260869 -0.012669 -0.0235179 -0.0210086 -0.0207446 0.0189929 -0.0297268 -0.0249557 0.0312698 0.00801221 -0.0184116 0.0115709 -0.0108657 0.0181362 -0.000185732 0.0154596
맙	-0.029447 0.0132505 0.0213901 0.0254826 0.0290743 -0.0211594 0.0172904 0.00189254 -0.0183593 0.0344496 -0.0208528 0.0234998 -0.0320805 0.0222652 0.00794302 0.0194897 0.00631337 -0.0319187 -0.000117082 0.0239494 0.00730335 -0.0318851 0.0327515 0.00266193 0.0342523 -0.0149687 -0.0202703 -0.0205437 -0.0320714 -0.0119546 0.0360952 -0.0349396 0.0198527 -0.00767632 -0.0291797 -0.00783964 -0.00638876 -0.0322618 0.0105696 0.0135386 -0.00482057 -0.0209871 -0.014249 0.017393 -0.0345994 -0.024386 0.0114237 -0.0323466 0.0281355 0.0280619 -0.0101736 -0.0258394 -0.00469908 -0.0245722 -0.0305081 -0.00181643 -0.0160653 0.03344 0.0300648 0.0382889
칸	-0.0175746 0.0296784 -0.00486352 0.00245022 0.0261647 0.0371255 0.0266676 -0.00320916 0.00683817 -0.0143236 0.014676 -0.0367401 -0.00285476 -0.00268707 -0.0192212 0.0205538 -0.0169762 -0.014521 -0.031436 -0.0356124 0.0154465 0.019371 -0.02853 0.00148379 -0.0184219 -0.0141259 0.0327755 -0.0327809 0.0258031 0.00126885 -0.0314341 0.00274845 0.0141732 -0.0314445 -0.00211094 0.00113601 0.0143883 -0.0341202 0.0294574 -0.0356381 -0.0372748 0.0106986 -0.0118199 -0.0306666 -0.0243115 -0.0195039 0.0269047 0.0244988 0.00531528 0.0152225 -0.019201 -0.0359382 -0.0338254 -0.0186729 0.0311681 0.00113152 -0.0126714 0.00617515 0.0131301 0.0166276
응	-0.0229503 0.0318096 0.00532008 -0.00712106 0.021622 0.0333984 0.0278516 0.0045021 0.0267838 -0.00695164 -0.0136033 -0.0344455 -0.00364972 0.0316892 -0.0154447 0.0182925 0.0313206 -0.0105196 0.0373151 0.00212466 -0.00946347 0.0309346 0.0202187 0.0375879 0.00020083 -0.0184247 0.000234284 -0.0090032 -0.0188476 -0.0139735 -0.00936671 0.0240066 -0.0317186 0.0334524 -0.0251106 -0.0373264 -0.0377569 -0.0151842 -0.0334336 -0.0162597 -0.0274045 -0.0357725 0.00244125 -0.0257174 -0.0380028 -0.0295264 0.0326897 0.0188564 0.0264306 0.02095 -0.0270725 -0.00370236 0.00240026 0.0102049 -0.00998655 0.0294007 -0.0187615 0.00661435 -0.00660496 0.0368567
톨	0.00644645 0.0133058 -0.0210635 -0.0362865 -0.0339483 0.0252731 0.00550592 0.00861319 0.0349006 0.000357151 -0.0130398 0.0198328 0.0219356 -0.0253286 -0.00497229 0.000850316 -0.0286425 0.0173911 -0.000101272 -0.00151967 -0.038327 0.0273989 0.00198134 -0.0374503 -0.00645332 0.0273893 0.0280086 0.0346887 -0.0355602 0.0344654 -0.00702276 -0.00343709 5.45494e-05 -0.026283 -0.0354373 -0.0211257 0.00956703 -0.0217288 0.0381757 -0.00948649 -0.00557206 -0.018674 0.0153315 -0.0140252 -0.0364331 -0.00872565 0.00336265 -0.0243038 0.00957314 0.00450001 0.0215426 0.0010452 0.03311 0.00597423 -0.0377181 -0.00383428 -0.0246715 0.000574652 0.0238574 -0.0302958
깋	-0.0054099 0.0243369 -0.015221 0.0301259 -0.0340882 0.00488452 0.0198785 -0.0149437 0.00217225 0.0216176 -0.0205027 0.0204216 -0.0166697 0.0122412 -0.0174918 0.0337454 -0.0382428 0.0165483 -0.0374929 -0.0260314 0.0257453 -0.024159 -0.0125264 0.0145215 0.0384631 -0.00199169 0.0026449 -0.0218982 0.00288589 -0.0348339 0.0241567 -0.0101522 -0.0151855 -0.012358 -0.0352829 -0.0190071 0.0108597 0.0221107 -0.0177504 -0.0248392 0.00169148 -0.025008 0.0209112 -0.00946128 -0.0236243 -0.0219528 -0.00648341 0.0288686 0.0105149 -0.033136 -0.0333318 -0.021737 -0.00844219 0.0086352 -0.00229785 -0.0296627 0.00998523 0.0151281 0.00780817 0.0324009
솦	-0.0237655 0.0252443 -0.00837202 -0.0239928 0.0158774 0.0216145 0.0141663 -0.0103951 0.0333218 -0.0147374 0.016063 0.0253534 0.0359395 0.0382664 -0.0032859 -0.0132944 0.00545944 0.021318 0.0381967 -0.0365545 -0.0169626 -0.0171845 -0.0313509 0.0213844 -0.013005 0.0165554 -0.00841565 0.0382848 0.00650531 -0.0313065 -0.023438 0.00951292 -0.00503677 -0.00224831 -0.0189946 0.00215138 -0.0151424 0.031142 0.0253062 0.0122727 0.0177424 -0.0309101 -0.024126 0.0229182 -0.0184178 0.00977659 -0.0128169 -0.0355496 -0.0109429 -0.0046914 -0.0358933 0.0109263 0.0271554 0.00992609 -0.0175094 -0.00689896 0.00162075 0.0365361 0.0184906 0.0305057
잏	0.0218661 -0.0320707 0.0101022 0.0045107 0.00824383 0.0217818 -0.0273048 0.0379403 -0.010461 0.0320321 -0.0223543 0.0174798 0.0283844 -0.0158563 -0.0146591 -0.00915429 0.0339819 -0.0317265 -0.00553706 0.0164274 -0.0314855 -0.0319775 -0.0195412 0.00630447 -0.0267958 -0.013924 0.0322521 0.00368135 -0.0310588 -0.0345649 -0.0325154 0.0108973 0.00765662 0.000754911 -0.0159446 0.0368825 -0.037514 0.00262647 0.00218669 0.0292779 -0.0310901 0.00979669 0.00411726 -0.020284 0.0348379 -0.00796197 0.0137044 -0.0103943 -0.0360267 0.0372372 0.00848666 -0.00950268 0.0142578 -0.0150393 0.00958776 0.0377451 -0.00887603 -0.00928147 0.028076 0.024168
겟	0.0129487 0.0205844 0.0332806 0.00237783 0.00878724 0.0337335 -0.0143705 -0.033452 -0.0216059 0.00926574 -0.0265531 0.0329354 0.0251724 -0.0178187 0.0267237 0.0319238 0.00634184 -0.00806657 -0.0226321 -0.013035 -0.0338764 -0.0150168 0.0294518 -0.0272527 -0.013871 0.0044417 -0.0266543 -0.00335966 -0.00926021 0.0362462 0.0261949 0.0164351 0.00704135 0.0124332 -0.021906 -0.0381787 -0.0271774 0.0248382 -0.0323932 0.0200997 -0.0242586 -0.0016131 0.00916161 -0.029638 0.0117811 -0.0193131 0.00902736 0.0261952 0.00856858 -0.00925651 -0.0258057 -0.0372762 0.0301395 -0.0343682 0.00649545 0.0297563 0.0126852 0.00241761 0.0346626 1.86004e-05
편	0.0377929 0.0378706 -0.012287 0.0275666 -0.0311934 0.00665857 0.0383397 -0.0354115 -0.0238633 -0.0208689 0.0188345 -0.0314409 -0.0160692 0.00768275 0.00814836 0.0077684 0.0274541 0.006379 -0.0127691 -0.0260016 -0.0351547 0.00681662 -0.0171881 0.0183113 -0.0246311 0.022634 0.00715463 0.0301107 -0.0334304 -0.0309405 0.0267096 0.0023275 0.00254377 -0.0296833 -0.0194545 -0.00624233 -0.0381375 -0.0288081 -0.010872 -0.0184995 0.00989335 -0.0101666 0.0374719 -0.0143203 0.0161091 -0.0287771 0.0272406 -0.0185547 0.00795394 0.0210492 0.0217768 0.0340862 0.00647448 -0.0275047 0.0229713 -0.00718314 0.00481354 -0.0138525 -0.0186577 0.0126094
ㅑ	-0.00021423 -0.0228145 -0.0220203 -0.0301607 0.00182605 0.0299643 -0.00770227 0.00360158 0.022146 -0.0134418 0.0379123 -0.0027222 -0.0303895 -0.0143348 -0.00308622 -0.0373069 0.0322875 -0.0316378 0.0193215 -0.00437851 -0.00740488 -0.0120351 0.0333345 -0.0299186 -0.003118 -0.00650473 -0.0258736 0.0143031 -0.0158465 -0.0190159 -0.0175985 0.0229306 0.0378365 0.0351771 -0.0285733 -0.0210581 0.00299655 -0.0301038 0.0318445 -0.00634756 0.0242064 -0.0291059 -0.0104142 0.0100072 -0.0246183 0.0312641 0.00661378 -0.0337919 -0.0239795 0.0057616 0.0181774 -0.0383998 0.0199099 -0.0373417 -0.0206408 -0.0330401 0.0350889 -0.0274534 0.000465959 -0.0340013
틴	-1.96286e-05 -0.00683712 -0.00565012 -0.00544274 -0.0289672 -0.0313884 0.00582232 -0.0152143 -0.0185801 -0.0173917 0.0248883 0.0031153 0.00119285 -0.0374153 -0.0361214 -0.0181954 -0.0350055 -0.0284116 0.0209692 0.0110237 -0.0213177 -0.00822509 -0.0252427 0.0327588 0.0167933 -0.0328551 0.0154936 -0.00428501 0.00705888 0.0197417 -0.0254335 -0.0217105 -0.0174892 -0.0022082 0.025131 0.0347366 0.0300325 0.0178706 -0.0257322 -0.0198019 0.034157 0.0122965 -0.001393 -0.0240551 -0.0377462 -0.0165562 -0.0127292 -0.00991826 -0.031563 0.0206723 0.0100972 -0.0175923 0.0270613 -0.0132759 0.0290004 0.00597581 -0.00636705 0.0166893 -0.020993 -0.0308693
팉	-0.0252194 0.0129611 0.00960069 -0.0144584 -0.0283033 0.00739719 0.0263266 0.00473345 -0.00453722 0.0201855 0.0274456 -0.0248227 -0.0348693 -0.0162848 0.00411789 0.00639443 0.0287062 -0.0222458 0.015915 -0.00514827 0.0103846 -0.0347529 -0.0154384 -0.0379441 0.0255849 0.00304491 0.0177695 0.0354637 -0.00878034 -0.00222142 0.0045827 -0.0238677 -0.00813932 -0.0281076 0.00963216 -0.00503451 -0.0130476 0.00969817 0.0371167 -0.0279505 0.0124064 -0.0232152 0.00294171 -0.0249279 -0.00673628 -0.00023761 0.00647961 -0.00821476 -0.0216226 0.00198153 0.0253876 -0.0236971 0.0115126 0.0230397 0.038458 0.00606448 0.0169358 0.0372756 -0.0116416 -0.0135426
웅	-0.0220716 0.0135384 -0.000973117 0.0305301 -0.034587 -0.0164063 -0.0114146 0.0139438 0.0106953 -0.0309017 0.0221409 -0.0241268 0.0223772 -0.0158719 0.0339193 -0.00776988 -0.00427287 -0.0382382 0.0335046 -0.00148708 -0.00147666 0.00648012 -0.0165337 0.0130266 0.037959 -0.0368015 -0.0137634 -0.0330226 0.0033991 -0.0166653 0.0301847 -0.0285361 0.018186 -0.0336933 -0.0363394 -0.0310024 0.0215136 0.00910947 0.0272493 0.0157244 0.0043317 -0.0216455 -0.003622 0.0210543 -0.0212185 0.0352883 -0.0380588 -0.0374821 8.82521e-06 -0.0261613 0.00317512 0.0235485 0.0332386 0.0298076 -0.0234336 -0.00603957 0.0316166 -0.00172024 -0.0264631 -0.0326713
껜	0.0141163 -0.01419 0.00569047 0.0358171 0.0178007 -0.0121543 -0.0109827 0.0292046 -0.0376588 -0.0368675 -0.00160008 -0.0134812 0.0224822 -0.0364025 -0.0212542 0.0231073 -0.0133721 0.0324792 -0.0127847 0.0143331 -0.0238663 0.038373 -0.00599832 0.0246553 0.00236638 0.00468807 0.0303173 -0.017541 -0.0242019 0.0191261 0.0145053 0.019407 -0.0360743 -0.00121188 0.010445 -0.0100847 0.0363089 0.0250196 -0.0020832 0.0342596 -0.00709702 -0.00685295 -0.0205357 -0.0174722 -0.00395288 0.000824664 0.0162703 -0.0220122 -0.0323616 -0.0142569 -0.00385571 0.0326186 0.0171278 -0.0179184 -0.0304589 -0.0258769 0.00792502 -0.0101607 0.0242489 -0.000946578
곹	0.0117187 -7.5601e-05 -0.0140023 0.0288516 -0.00116575 -0.0267103 -0.0223668 -0.0301323 -0.0237589 -0.0374318 -0.00177896 -0.00842034 0.0166301 0.0190653 0.0109218 -0.00467664 0.0072224 -0.00296986 -0.00226936 -0.01353 0.00843623 0.018677 -0.00406631 -0.0151098 -0.00678562 -0.00170741 -0.0313189 -0.0334115 -0.0083883 0.0117665 0.000615645 -0.0358934 -0.0178737 -0.0192014 -0.00442335 -0.019373 0.03191 -0.0123956 0.0212582 0.0245434 -0.0160495 -0.010267 0.0359822 -0.0210515 -0.0357462 0.00232555 0.0342752 -0.00411384 -0.0137532 0.00971849 -0.0189731 -0.0260471 0.0169435 0.0232453 -0.0235991 0.00209239 0.00952424 -0.025276 -0.0346488 -0.0367773
풰	-0.0290506 0.0363742 0.00703521 0.0116647 0.00359939 0.0288751 0.0283283 -0.0337092 0.0242315 0.0333524 -0.0227052 0.0363047 -0.00509965 -0.0315422 0.0348882 0.00501017 0.0114307 -0.0118204 0.00157219 0.014223 0.0145302 -0.0135062 0.00151829 0.00944069 0.00408955 -0.00323862 -0.00916311 0.0371613 -0.00379057 -0.0190495 0.000187285 0.0356483 -0.025452 0.00746536 -0.0353795 -0.0304046 0.029061 -0.00820744 0.0228432 -0.0160559 -0.028485 0.016341 0.00808614 -0.0377111 0.00315697 -0.00441688 0.0381814 -0.014963 0.00938114 0.0310187 0.0177348 0.028816 0.0172407 -0.0125371 0.0324163 0.0365705 0.0373365 -0.0359684 -0.0200392 0.0188195
뉙	0.0222001 0.00326446 -0.0319676 -0.00814562 -0.0317935 0.0164754 -0.00583642 0.0360139 0.036031 -0.0220574 -0.0165703 -0.0347522 -0.0213763 -0.0368974 -0.022132 0.0217998 -0.0219664 -0.0227106 0.029482 0.0155174 0.00973857 0.0340654 -0.0293155 0.00746714 -0.00627105 -0.00950298 0.0173216 0.0114569 0.0224205 -0.0133017 0.0163441 0.0340089 -0.00204526 -0.0338511 -0.0260791 -0.0232986 0.00889592 0.0274434 -0.0355528 -0.0108906 0.012411 -0.00669746 -0.00869215 -0.0212346 -0.00383174 -0.0276299 0.0324628 -0.029474 -0.0376709 0.00636888 -0.0384721 -0.0272463 -0.0338007 0.0172032 -0.0240471 -0.0216358 0.0129181 -0.0378845 0.0296086 -0.034326
꽁	-0.0352187 0.037914 -0.0107088 0.0325338 -0.0209467 -0.00551206 0.0223118 0.0223583 0.0326547 0.0138963 0.00843594 0.0236684 0.00291422 0.0352602 -0.00165588 0.0233412 -0.0115631 -0.0104723 0.0161436 0.0168623 0.029122 -0.0282918 0.00524668 -0.0383251 0.0109959 -0.0110685 -0.0234627 -0.0116134 -0.00848449 -0.00362782 -0.00528393 -0.0240175 -0.0106622 -0.028955 0.0258656 -0.0193446 0.0194691 -0.00836065 -0.0304209 -0.031389 -0.0176486 -0.0260214 -0.000132032 -0.0357803 0.0376138 0.025919 -0.0380014 0.0351928 0.036135 -0.0351399 -0.0119491 -0.0256706 -0.0141317 0.0366788 -0.029071 0.0353806 -0.00901236 0.0186747 -0.0109419 -0.021031
늦	-0.000613749 -0.0215997 -0.0223181 0.0167248 0.0260699 0.0293137 0.0384589 -0.0213046 -0.0313412 -0.015892 0.0114495 -0.0125522 0.00365077 -0.0188121 -0.0106687 0.0182963 0.00844558 0.00501699 -0.0360362 0.0139103 0.0073524 -0.0368485 -0.0217748 -0.00622514 -0.0303017 -0.0269374 -0.0378366 -0.0143404 0.0317048 0.023761 -0.000564516 -0.0174223 -0.00457798 0.0213805 0.015781 0.0353334 -0.0184732 -0.0358284 -0.036889 -0.0359891 0.0241316 -0.0292051 0.0259005 0.0161102 0.00705611 -0.0189429 -0.00880994 0.0251593 0.0381067 -0.00805921 0.0102779 0.0239311 0.00245596 0.0118995 0.0173886 -0.010748 0.0186309 0.020861 -0.0385698 0.0319421
앃	-0.0102051 -0.00273679 -0.00159938 0.0180878 -0.00994078 0.0265738 -0.0170588 0.0368889 -0.0101045 -0.0194061 -0.00265506 -0.0360757 -0.0210713 0.00783088 -0.0261042 -0.00746009 0.0348321 0.00767821 0.00150189 -0.0220343 0.000394512 0.000480682 0.0125776 -0.0162194 -0.0154444 -0.023777 0.0210517 -0.0125204 -0.0307343 0.00838393 0.00730548 0.00266822 0.0134751 0.00395979 0.00384938 -0.034251 0.00243055 0.0272853 0.0361982 -0.029848 0.015436 -0.0224855 -0.034154 0.00529606 -0.0197915 0.0339827 0.0261882 0.0240252 -0.0253506 0.0355305 0.0166167 0.0129345 -0.0157154 0.029822 0.0062357 -0.0283663 0.0105869 0.0115276 0.003017 -0.00943756
며	0.0014195 0.0257017 0.0240398 0.00248973 -5.68144e-05 -0.010886 0.014926 -0.00689416 0.0231781 0.0235468 -0.00949452 0.0116068 -0.0247429 -0.0319574 0.000447191 0.00218306 -0.0208213 -0.014011 0.00833265 -0.00772115 -0.00375625 0.0185226 -0.0150986 0.00134829 0.00466019 -0.02512 0.0103012 -0.0361862 -0.00682249 -0.00394237 0.0257678 -0.0129492 -0.0295518 0.0212491 0.0138593 -0.00653894 0.0138192 0.0133292 -0.01509 -0.0116928 0.0242394 9.84445e-05 -0.027383 -0.0283519 -0.00325874 -0.0359001 0.0374757 -0.0241161 0.0312112 0.0121268 -0.0293086 0.0155783 0.0108531 -0.0290357 -0.0178196 0.00481452 -0.029324 0.032208 -0.0313346 -0.0292311
옙	0.0353718 0.0375881 0.0257074 -0.0271506 0.0387002 0.000647627 0.0104659 0.0278097 0.0237404 0.0104591 -0.0314521 -0.0185368 0.0239521 -0.00874835 0.000809599 0.0209252 -0.00759585 0.0180901 0.0239315 -0.0227986 -0.0319593 0.0135306 -0.01115 0.011213 -0.0334066 0.0152987 0.0167379 -0.0245777 0.0353133 0.0363122 0.0107529 -0.0028469 0.0311303 -0.0384455 0.0206811 0.00845675 0.0232856 -0.0190674 -0.0156326 -0.00621863 0.0128384 -0.00184171 -0.00750735 0.00352351 -0.00449411 0.0302645 0.0267686 -0.00280898 0.0242554 -0.00575003 -0.00301278 0.00949126 0.0280483 0.00828933 -0.0200739 0.0166585 0.00642361 0.0123191 -0.000277206 -0.0219891
틍	-0.009012 0.00383948 0.0203695 -0.0083189 0.0286768 0.0195303 -0.00969318 -4.53256e-05 -0.0353206 0.0339734 -0.0300118 -0.0342457 0.00697801 0.00189201 0.0333757 0.00688346 -0.00317798 -0.00712037 -0.0124197 -0.00282011 0.0167347 0.0100695 -0.00182619 0.0293076 -0.00161147 -0.0129184 0.00260844 -0.0218043 -0.0209713 -0.0344818 -2.31564e-05 0.0289878 -0.0134946 0.0273544 0.0101663 0.0111924 -0.0077572 -0.0122629 -0.0237544 0.0277395 -0.0264833 0.00706723 -0.0223103 0.0210831 -0.0376883 0.0240767 0.022884 -0.0154041 0.0234834 -0.0170597 -0.0161055 0.0218783 -0.00438071 0.00430606 -0.0116548 -0.0251574 0.00300641 -0.0104066 -0.00216272 -0.00829078
룀	-0.0115918 -0.0148382 0.0337251 -0.0290261 0.0326216 0.00304245 0.0326621 0.0366136 0.0197846 0.00584089 0.0374261 -0.0322899 0.0131955 -0.0339685 -0.0324092 -0.0320323 -0.026531 -0.0133633 -0.0146136 0.00122035 0.0238714 0.0217402 0.0261638 -0.0274477 -0.0296011 -0.00396501 0.0319487 0.0196433 0.0157638 0.00685177 0.0123038 -0.0330931 -0.0282173 -0.0110138 0.00424314 -0.036996 0.00159402 0.00580244 0.0330839 -0.00980841 0.0225563 -0.0378111 -0.0333352 0.000176188 0.0136338 0.036205 -0.00782583 -0.00723787 -0.0250418 -0.0335943 0.0308755 -0.0134229 0.0221131 0.0275108 0.0210944 -0.0350052 -0.0260958 -0.0133465 -0.00393658 0.0104414
뀠	0.0227118 -0.0163069 -0.0364967 -0.0271358 -0.0273422 -0.0163872 0.0294166 0.0119423 -0.0187884 -0.0150671 0.0236624 -0.0339401 -0.0358805 0.0305897 0.0154436 -0.0265966 0.0314567 0.00796777 0.00685261 0.0059948 0.0328763 -0.0246277 0.0379648 -0.0204506 0.0141184 -0.0128652 -0.0171264 0.000728916 -0.0155915 -0.0182253 -0.0238059 -0.0167167 0.027212 0.0373132 -0.0206104 -0.0354627 -0.000983808 0.0271564 0.0358067 0.034046 0.0152421 0.0359312 -0.0351176 0.0266582 -0.0131323 -0.0343228 -0.00153847 -0.0353598 -0.0300741 -0.0123446 0.00603965 0.0327878 -0.0361037 -0.00729697 -0.0266835 0.0092225 -0.00252454 0.00991615 -0.015462 -0.0343128
떳	0.014805 -0.0243846 -0.0235618 0.0282791 -0.0354683 0.0190879 0.0116763 -0.0379402 -0.0135293 0.0386325 -0.0354949 0.000750691 -0.023132 -0.0191647 0.0277508 -0.0301272 0.00860611 0.00876087 0.0319725 0.00381475 -0.00368091 0.0211167 -0.037805 -0.00477304 0.0131677 -0.0381193 0.019534 0.00385807 0.0189104 -0.010115 -0.0115167 -0.0221811 0.000768792 -0.0159346 -0.0219016 0.0345561 -0.0214893 0.0199282 -0.00874438 -0.00457698 0.0240095 -0.0309996 0.0057878 -0.0215125 0.0106002 -0.0119903 0.00215248 -0.00445016 0.00140452 0.0326703 0.0203587 -0.0274504 0.0153896 -0.0158004 0.021896 0.013573 -0.0270149 -0.00527478 0.000931837 0.0123566
썰	-0.0367402 0.0271306 -0.0347552 0.0325108 -0.0387478 -0.0193284 0.0294308 -0.0191067 -0.0333274 0.0207187 -0.0237811 0.0252316 0.00274164 0.0203834 -0.0149688 -0.0238693 -0.0294971 -0.0305526 0.0342077 -0.0257742 0.0123322 -0.0241336 0.0171143 0.0242255 -0.0331704 -0.0213151 -0.0267494 1.40108e-05 -0.0088304 -0.0167831 0.00253722 -0.0379982 -0.0119285 -0.0183066 -0.018255 -0.00706503 0.0176505 0.0180215 0.00663643 0.0126437 -0.0142086 0.00312291 -0.0310162 0.000485893 0.0317134 0.0337007 0.0255686 -0.0204488 0.0217953 0.0306853 -0.0141279 -0.0373324 -0.00778643 0.0124536 0.0260875 0.0096423 0.00773512 0.0280345 -0.000481337 0.000361152
햣	0.0236474 -0.0015724 -0.00919511 0.0145551 0.00690757 0.0299683 -0.0133106 -0.0260553 0.0163433 0.0366626 0.0305621 -0.0298845 -0.00817478 -0.00322649 0.018669 0.0261769 0.00378285 0.0367762 -0.0297798 -0.00304811 -0.0243705 0.00712905 0.0209123 -0.0278096 0.0119432 0.00793707 -0.0275752 -0.0282875 0.027912 -0.00757686 -0.0241207 -0.0250589 -0.0121674 0.0276125 0.0123453 -0.017197 -0.0367091 0.00188854 -0.0288515 -0.0264821 -0.0206929 -0.00331044 0.0358496 -0.0291987 0.00590543 -0.00944016 0.0204724 -0.00598599 0.0364008 -0.0295834 -0.0107865 0.0137575 0.00446993 -0.0180805 -0.0178396 0.0329542 0.0350425 -0.00725937 -0.0134079 -0.0039853
퓔	-0.00270889 -0.037169 -0.0226302 -0.00104329 0.0182187 0.00977297 -0.0359869 -0.0176543 -0.0347822 0.0120947 -0.0112011 -0.0152793 -0.0153736 0.0291949 0.0186174 0.0290743 -0.0261098 0.0169952 -0.0080646 -2.30744e-05 0.036688 0.029068 -0.0319414 -0.0214509 -0.0111459 -0.00483194 0.0204277 -0.0353501 -0.0211408 -0.0340658 -0.0152698 0.000434782 0.0369665 -0.00804573 0.0119423 -0.00870297 0.0220978 0.0041764 -0.0121554 0.0249669 0.00390678 0.00575967 0.0139978 -0.037265 0.00380976 -0.0230821 0.0377748 -0.0222505 0.0383261 0.00713401 -0.0210756 -0.0229303 -0.0237149 -0.0239517 0.00712327 -0.0221236 -0.0102437 -0.0218735 -0.0178083 0.000501659
핏	-0.0169698 0.0140539 -0.0263194 -0.0116574 -0.0316584 -0.0371843 0.0106056 -0.0170277 -0.0360624 0.0179494 -0.00571412 0.0231371 -0.0101771 -0.0214949 -0.0359115 0.0345569 0.00605934 -0.0120981 0.00638179 -0.0078548 0.015044 -0.0331502 -0.0109703 -0.00875428 -0.00953582 -0.0177765 0.0143107 -0.032726 0.0214492 -0.0259113 -0.0227627 -0.000116177 -0.0341762 0.0229612 0.0133002 -0.0150594 -0.0315596 -0.014035 -0.021108 -0.0163466 -0.00185618 -0.0183002 0.0244431 -0.0155203 -0.0150945 0.026577 0.0175972 0.0229656 0.00953227 0.0127992 -0.0102935 0.0183411 0.0029252 0.021937 -0.0131196 -0.00239729 0.00151929 -0.0285603 -0.0344425 0.0298907
